#title,XPS_PHI_QUANTERA_narrow
#dimension,x,y
#x,Binding Energy,eV,reverse
#y,Intensity,cps
#legend,Cu2p,Cu_LMM,O1s,C1s
##acq_date,20170606
##comment,SPECTRUM

940.7000,40711.0508,586.7000,45693.2383,,,,
940.6000,40662.3438,586.6000,46019.8164,,,,
940.5000,40219.3281,586.5000,45944.6680,,,,
940.4000,40676.2617,586.4000,45585.6172,,,,
940.3000,40894.2891,586.3000,46122.8008,,,,
940.2000,40660.0234,586.2000,45838.8984,,,,
940.1000,40724.9688,586.1000,45779.5234,,,,
940.0000,41040.4141,586.0000,46102.3906,,,,
939.9000,40961.5547,585.9000,45645.9219,,,,
939.8000,41084.4844,585.8000,46124.6563,,,,
939.7000,41267.7188,585.7000,45841.6836,,,,
939.6000,41232.9297,585.6000,45755.3984,,,,
939.5000,40479.1055,585.5000,46030.9492,,,,
939.4000,41397.6094,585.4000,45716.4336,,,,
939.3000,40954.5938,585.3000,45788.8008,,,,
939.2000,41546.0547,585.2000,45907.5547,,,,
939.1000,41332.6641,585.1000,46159.9141,,,,
939.0000,41135.5117,585.0000,46148.7773,,,,
938.9000,41439.3594,584.9000,46091.2578,,,,
938.8000,41606.3594,584.8000,46198.8789,,,,
938.7000,41151.7461,584.7000,45677.4648,,,,
938.6000,41833.6680,584.6000,45976.2109,,,,
938.5000,42325.3906,584.5000,45740.5547,,,,
938.4000,41826.7070,584.4000,45949.3047,,,,
938.3000,41685.2227,584.3000,45937.2461,,,,
938.2000,41991.3906,584.2000,45820.3438,,,,
938.1000,42102.7227,584.1000,46082.9063,,,,
938.0000,42149.1133,584.0000,45983.6328,,,,
937.9000,42151.4336,583.9000,45651.4883,,,,
937.8000,42450.6406,583.8000,46171.9727,,,,
937.7000,42791.6016,583.7000,45785.0898,,,,
937.6000,41849.9023,583.6000,45927.0391,,,,
937.5000,42392.6563,583.5000,46231.3516,,,,
937.4000,42211.7383,583.4000,46098.6797,,,,
937.3000,42513.2656,583.3000,46046.7227,,,,
937.2000,42534.1406,583.2000,45974.3555,,,,
937.1000,41891.6523,583.1000,45537.3711,,,,
937.0000,42724.3359,583.0000,46034.6602,,,,
936.9000,42183.9063,582.9000,46229.4961,,,,
936.8000,42179.2656,582.8000,46159.9141,,,,
936.7000,42404.2539,582.7000,46565.3516,,,,
936.6000,41940.3633,582.6000,46420.6172,,,,
936.5000,42631.5586,582.5000,45873.2266,,,,
936.4000,41893.9727,582.4000,46320.4180,,,,
936.3000,42670.9883,582.3000,46372.3750,,,,
